# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
9.01878482e-02  2.27444167e+01  2.29746969e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.30332753e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.30826150e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.31226465e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.31533134e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.31745729e+01  0.00000000e+00  0.00000000e+00
9.01878482e-02  2.27444167e+01  2.31863996e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.14585593e-04  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.03861430e-04  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.48458275e-03  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.75776215e-03  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.42460496e-03  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.48666370e-03  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.94585399e-03  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.18044591e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.50651330e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.87309030e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.28051730e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.72917266e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.21947309e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.75187407e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.32687024e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.94499593e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.60682559e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.31297443e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.06409889e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.86089734e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.70411066e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.59452294e-02  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.05329622e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.15203012e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.25574579e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.36453969e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.47851295e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.59777152e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.72242622e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.85259287e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.98839235e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.12995070e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.27739927e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.43087477e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.59051937e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.75648087e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.92891275e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.10797432e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.29383080e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.48665347e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.68661976e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.89391339e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.10872446e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.33124960e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.56169207e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.80026188e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.04717593e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.30265809e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.56693934e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.84025789e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.12285928e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.41499650e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.71693009e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.02892824e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.35126690e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.68422986e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.02810888e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.38320370e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.74982219e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.12828036e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.51890247e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.92202106e-01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.03379770e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.07671194e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.12098059e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.16664024e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.21372832e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.26228311e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.31234368e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.36394997e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.41714270e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.47196344e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.52845450e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.58665903e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.64662091e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.70838477e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.77199600e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.83750065e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.90494548e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.97437788e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.04584586e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.11939800e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.19508345e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.27295181e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.35305316e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.43543798e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.52015707e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.60726154e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.69680271e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.78883206e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.88340114e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.98056153e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.08036470e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.18286199e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.28810447e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.39614288e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.50702747e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.62080798e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.73753344e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.85725213e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  3.98001141e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.10585758e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.23483580e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.36698993e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.50236235e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.64099387e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.78292353e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  4.92818849e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.07682381e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.22886232e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.38433445e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.54326804e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.70568817e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  5.87161696e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.04107342e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.21407322e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.39062854e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.57074782e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.75443563e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  6.94169244e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.13251443e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.32689329e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.52481603e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.72626477e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  7.93121659e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.13964330e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.35151126e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.56678122e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  8.78540811e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.00734089e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.23252241e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.46088920e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.69237133e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  9.92689233e+00  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.01643690e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.04047112e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.06478220e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.08935974e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.11419262e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.13926901e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.16457635e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.19010136e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.21583001e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.24174756e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.26783853e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.29408674e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.32047525e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.34698643e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.37360196e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.40030281e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.42706927e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.45388099e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.48071695e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.50755554e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.53437453e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.56115112e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.58786196e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.61448320e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.64099049e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.66735903e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.69356362e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.71957868e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.74537827e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.77093621e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.79622603e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.82122107e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.84589452e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.87021947e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.89416895e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.91771600e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.94083371e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.96349527e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  1.98567405e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.00734362e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.02847785e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.04905094e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.06903746e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.08841245e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.10715145e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.12523057e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.14262653e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.15931673e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.17527930e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.19049315e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.20493801e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.21859453e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.23144425e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.24346973e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.25465452e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.26498325e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.27444167e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.28301664e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.29069623e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.29746969e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.30332753e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.30826150e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.31226465e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.31533134e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.31745729e+01  0.00000000e+00  0.00000000e+00
8.12917161e-02  2.28301664e+01  2.31863996e+01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.14585593e-04  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.03861430e-04  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.48458275e-03  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.75776215e-03  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.42460496e-03  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.48666370e-03  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  8.94585399e-03  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.18044591e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.50651330e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.87309030e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.28051730e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.72917266e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.21947309e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.75187407e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.32687024e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.94499593e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  5.60682559e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.31297443e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  7.06409889e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  7.86089734e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  8.70411066e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  9.59452294e-02  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.05329622e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.15203012e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.25574579e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.36453969e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.47851295e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.59777152e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.72242622e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.85259287e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.98839235e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.12995070e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.27739927e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.43087477e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.59051937e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.75648087e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.92891275e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.10797432e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.29383080e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.48665347e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.68661976e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.89391339e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.10872446e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.33124960e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.56169207e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.80026188e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  5.04717593e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  5.30265809e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  5.56693934e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  5.84025789e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.12285928e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.41499650e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  6.71693009e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  7.02892824e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  7.35126690e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  7.68422986e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  8.02810888e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  8.38320370e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  8.74982219e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  9.12828036e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  9.51890247e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  9.92202106e-01  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.03379770e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.07671194e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.12098059e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.16664024e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.21372832e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.26228311e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.31234368e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.36394997e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.41714270e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.47196344e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.52845450e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.58665903e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.64662091e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.70838477e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.77199600e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.83750065e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.90494548e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  1.97437788e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.04584586e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.11939800e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.19508345e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.27295181e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.35305316e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.43543798e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.52015707e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.60726154e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.69680271e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.78883206e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.88340114e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  2.98056153e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.08036470e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.18286199e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.28810447e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.39614288e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.50702747e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.62080798e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.73753344e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.85725213e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  3.98001141e+00  0.00000000e+00  0.00000000e+00
7.22821189e-02  2.29069623e+01  4.10585758e+00  0.00000000e+00  0.00000000e+00
